client_id,number_contacts,contact_duration,previous_campaign_contacts,previous_outcome,campaign_outcome,last_contact_date
6592,,,0,0,0,2022-05-03
6593,,,0,0,0,2022-05-12
6594,,,0,0,0,2022-05-27
6595,,,0,0,0,2022-05-15
6596,,,0,0,0,2022-05-28
6597,,,0,0,0,2022-05-02
6598,,,0,0,0,2022-05-17
6599,,,0,0,0,2022-05-26
6600,,,0,0,0,2022-05-26
6601,,,0,0,0,2022-05-09
6602,,,0,0,0,2022-05-27
6603,,,0,0,0,2022-05-20
6604,,,0,0,0,2022-05-29
6605,,,0,0,0,2022-05-31
6606,,,0,0,1,2022-05-07
6607,,,0,0,1,2022-05-02
6608,,,0,0,0,2022-05-09
6609,,,0,0,0,2022-05-07
6610,,,0,0,0,2022-05-18
6611,,,0,0,0,2022-05-05
6612,,,0,0,0,2022-05-04
6613,,,0,0,0,2022-05-28
6614,,,0,0,0,2022-05-20
6615,,,0,0,0,2022-05-04
6616,,,0,0,0,2022-05-01
6617,,,0,0,0,2022-05-23
6618,,,0,0,0,2022-05-12
6619,,,0,0,0,2022-05-23
6620,,,0,0,0,2022-05-23
6621,,,0,0,0,2022-05-06
6622,,,0,0,0,2022-05-24
6623,,,0,0,0,2022-05-25
6624,,,0,0,0,2022-05-28
6625,,,0,0,0,2022-05-29
6626,,,0,0,0,2022-05-26
6627,,,0,0,0,2022-05-20
6628,,,0,0,0,2022-05-15
6629,,,0,0,0,2022-05-26
6630,,,0,0,1,2022-05-05
6631,,,0,0,0,2022-05-26
6632,,,0,0,0,2022-05-20
6633,,,0,0,0,2022-05-24
6634,,,0,0,0,2022-05-16
6635,,,0,0,0,2022-05-18
6636,,,0,0,0,2022-05-26
6637,,,0,0,0,2022-05-05
6638,,,0,0,0,2022-05-25
6639,,,0,0,0,2022-05-28
6640,,,0,0,0,2022-05-01
6641,,,0,0,0,2022-05-01
6642,,,0,0,0,2022-05-30
6643,,,0,0,0,2022-05-29
6644,,,0,0,0,2022-05-18
6645,,,0,0,0,2022-05-25
6646,,,0,0,0,2022-05-18
6647,,,0,0,0,2022-05-04
6648,,,0,0,0,2022-05-18
6649,,,0,0,1,2022-05-03
6650,,,0,0,0,2022-05-21
6651,,,0,0,0,2022-05-23
6652,,,0,0,0,2022-05-11
6653,,,0,0,0,2022-05-17
6654,,,0,0,0,2022-05-23
6655,,,0,0,0,2022-05-19
6656,,,0,0,0,2022-05-14
6657,,,0,0,0,2022-05-22
6658,,,0,0,0,2022-05-12
6659,,,0,0,0,2022-05-31
6660,,,0,0,0,2022-05-08
6661,,,0,0,0,2022-05-30
6662,,,0,0,0,2022-05-09
6663,,,0,0,1,2022-05-04
6664,,,0,0,0,2022-05-01
6665,,,0,0,0,2022-05-18
6666,,,0,0,0,2022-05-02
6667,,,0,0,0,2022-05-11
6668,,,0,0,0,2022-05-18
6669,,,0,0,0,2022-05-13
6670,,,0,0,0,2022-05-08
6671,,,0,0,0,2022-05-11
6672,,,0,0,0,2022-05-05
6673,,,0,0,0,2022-05-12
6674,,,0,0,0,2022-05-07
6675,,,0,0,0,2022-05-05
6676,,,0,0,0,2022-05-20
6677,,,0,0,0,2022-05-02
6678,,,0,0,0,2022-05-14
6679,,,0,0,1,2022-05-21
6680,,,0,0,0,2022-05-28
6681,,,0,0,0,2022-05-15
6682,,,0,0,0,2022-05-17
6683,,,0,0,0,2022-05-22
6684,,,0,0,0,2022-05-24
6685,,,0,0,0,2022-05-23
6686,,,0,0,0,2022-05-23
6687,,,0,0,0,2022-05-10
6688,,,0,0,0,2022-05-19
6689,,,0,0,0,2022-05-05
6690,,,0,0,0,2022-05-17
6691,,,0,0,0,2022-05-10
6692,,,0,0,0,2022-05-03
6693,,,0,0,0,2022-05-11
6694,,,0,0,0,2022-05-01
6695,,,0,0,0,2022-05-26
6696,,,0,0,1,2022-05-19
6697,,,0,0,0,2022-05-16
6698,,,0,0,0,2022-05-22
6699,,,0,0,0,2022-05-03
6700,,,0,0,0,2022-05-20
6701,,,0,0,0,2022-05-20
6702,,,0,0,0,2022-05-23
6703,,,0,0,0,2022-05-17
6704,,,0,0,0,2022-05-10
6705,,,0,0,0,2022-05-31
6706,,,0,0,0,2022-05-04
6707,,,0,0,0,2022-05-03
6708,,,0,0,0,2022-05-07
6709,,,0,0,0,2022-05-11
6710,,,0,0,0,2022-05-04
6711,,,0,0,0,2022-05-14
6712,,,0,0,0,2022-05-04
6713,,,0,0,0,2022-05-12
6714,,,0,0,0,2022-05-11
6715,,,0,0,0,2022-05-27
6716,,,0,0,0,2022-05-02
6717,,,0,0,0,2022-05-19
6718,,,0,0,0,2022-05-20
6719,,,0,0,0,2022-05-21
6720,,,0,0,0,2022-05-23
6721,,,0,0,0,2022-05-27
6722,,,0,0,0,2022-05-05
6723,,,0,0,0,2022-05-29
6724,,,0,0,0,2022-05-27
6725,,,0,0,0,2022-05-31
6726,,,0,0,0,2022-05-24
6727,,,0,0,0,2022-05-20
6728,,,0,0,0,2022-05-23
6729,,,0,0,0,2022-05-07
6730,,,0,0,0,2022-05-09
6731,,,0,0,0,2022-05-23
6732,,,0,0,0,2022-05-04
6733,,,0,0,0,2022-05-27
6734,,,0,0,0,2022-05-07
6735,,,0,0,0,2022-05-11
6736,,,0,0,0,2022-05-01
6737,,,0,0,0,2022-05-18
6738,,,0,0,0,2022-05-02
6739,,,0,0,1,2022-05-31
6740,,,0,0,0,2022-05-01
6741,,,0,0,0,2022-05-13
6742,,,0,0,0,2022-05-01
6743,,,0,0,0,2022-05-17
6744,,,0,0,0,2022-05-03
6745,,,0,0,0,2022-05-10
6746,,,0,0,0,2022-05-07
6747,,,0,0,0,2022-05-12
6748,,,0,0,0,2022-05-22
6749,,,0,0,0,2022-05-16
6750,,,0,0,0,2022-05-06
6751,,,0,0,0,2022-05-28
6752,,,0,0,0,2022-05-28
6753,,,0,0,0,2022-05-04
6754,,,0,0,0,2022-05-19
6755,,,0,0,0,2022-05-28
6756,,,0,0,0,2022-05-03
6757,,,0,0,0,2022-05-15
6758,,,0,0,0,2022-05-01
6759,,,0,0,0,2022-05-13
6760,,,0,0,0,2022-05-14
6761,,,0,0,0,2022-05-03
6762,,,0,0,0,2022-05-17
6763,,,0,0,1,2022-05-05
6764,,,0,0,0,2022-05-04
6765,,,0,0,0,2022-05-03
6766,,,0,0,0,2022-05-22
6767,,,0,0,0,2022-05-14
6768,,,0,0,0,2022-05-12
6769,,,0,0,0,2022-05-06
6770,,,0,0,0,2022-05-30
6771,,,0,0,0,2022-05-24
6772,,,0,0,0,2022-05-19
6773,,,0,0,0,2022-05-05
6774,,,0,0,0,2022-05-28
6775,,,0,0,0,2022-05-22
6776,,,0,0,0,2022-05-03
6777,,,0,0,0,2022-05-16
6778,,,0,0,0,2022-05-16
6779,,,0,0,0,2022-05-07
6780,,,0,0,0,2022-05-24
6781,,,0,0,0,2022-05-19
6782,,,0,0,0,2022-05-10
6783,,,0,0,0,2022-05-30
6784,,,0,0,0,2022-05-13
6785,,,0,0,0,2022-05-24
6786,,,0,0,0,2022-05-17
6787,,,0,0,0,2022-05-03
6788,,,0,0,0,2022-05-09
6789,,,0,0,0,2022-05-27
6790,,,0,0,0,2022-05-02
6791,,,0,0,0,2022-05-06
6792,,,0,0,0,2022-05-13
6793,,,0,0,0,2022-05-21
6794,,,0,0,0,2022-05-16
6795,,,0,0,0,2022-05-02
6796,,,0,0,0,2022-05-15
6797,,,0,0,0,2022-05-01
6798,,,0,0,0,2022-05-01
6799,,,0,0,0,2022-05-10
6800,,,0,0,0,2022-05-26
6801,,,0,0,0,2022-05-07
6802,,,0,0,0,2022-05-24
6803,,,0,0,0,2022-05-30
6804,,,0,0,0,2022-05-07
6805,,,0,0,0,2022-05-24
6806,,,0,0,0,2022-05-03
6807,,,0,0,0,2022-05-21
6808,,,0,0,0,2022-05-12
6809,,,0,0,0,2022-05-17
6810,,,0,0,0,2022-05-02
6811,,,0,0,0,2022-05-22
6812,,,0,0,0,2022-05-07
6813,,,0,0,0,2022-05-10
6814,,,0,0,0,2022-05-15
6815,,,0,0,0,2022-05-04
6816,,,0,0,0,2022-05-15
6817,,,0,0,0,2022-05-01
6818,,,0,0,0,2022-05-14
6819,,,0,0,0,2022-05-16
6820,,,0,0,0,2022-05-29
6821,,,0,0,0,2022-05-26
6822,,,0,0,0,2022-05-19
6823,,,0,0,0,2022-05-29
6824,,,0,0,0,2022-05-30
6825,,,0,0,0,2022-05-06
6826,,,0,0,0,2022-05-07
6827,,,0,0,0,2022-05-06
6828,,,0,0,0,2022-05-24
6829,,,0,0,0,2022-05-19
6830,,,0,0,0,2022-05-12
6831,,,0,0,0,2022-05-27
6832,,,0,0,0,2022-05-08
6833,,,0,0,0,2022-05-08
6834,,,0,0,0,2022-05-08
6835,,,0,0,0,2022-05-09
6836,,,0,0,0,2022-05-22
6837,,,0,0,0,2022-05-31
6838,,,0,0,0,2022-05-23
6839,,,0,0,0,2022-05-13
6840,,,0,0,0,2022-05-23
6841,,,0,0,0,2022-05-18
6842,,,0,0,0,2022-05-25
6843,,,0,0,0,2022-05-18
6844,,,0,0,0,2022-05-08
6845,,,0,0,0,2022-05-15
6846,,,0,0,0,2022-05-07
6847,,,0,0,0,2022-05-12
6848,,,0,0,0,2022-05-06
6849,,,0,0,0,2022-05-24
6850,,,0,0,0,2022-05-06
6851,,,0,0,0,2022-05-06
6852,,,0,0,0,2022-05-31
6853,,,0,0,0,2022-05-30
6854,,,0,0,0,2022-05-10
6855,,,0,0,0,2022-05-12
6856,,,0,0,0,2022-05-20
6857,,,0,0,0,2022-05-12
6858,,,0,0,0,2022-05-29
6859,,,0,0,0,2022-05-05
6860,,,0,0,0,2022-05-16
6861,,,0,0,1,2022-05-02
6862,,,0,0,0,2022-05-16
6863,,,0,0,0,2022-05-30
6864,,,0,0,0,2022-05-14
6865,,,0,0,0,2022-05-16
6866,,,0,0,0,2022-05-04
6867,,,0,0,0,2022-05-07
6868,,,0,0,0,2022-05-01
6869,,,0,0,0,2022-05-20
6870,,,0,0,0,2022-05-16
6871,,,0,0,0,2022-05-23
6872,,,0,0,0,2022-05-22
6873,,,0,0,0,2022-05-12
6874,,,0,0,0,2022-05-13
6875,,,0,0,0,2022-05-12
6876,,,0,0,0,2022-05-17
6877,,,0,0,0,2022-05-11
6878,,,0,0,0,2022-05-04
6879,,,0,0,0,2022-05-22
6880,,,0,0,0,2022-05-15
6881,,,0,0,0,2022-05-31
6882,,,0,0,0,2022-05-24
6883,,,0,0,0,2022-05-11
6884,,,0,0,0,2022-05-30
6885,,,0,0,0,2022-05-24
6886,,,0,0,0,2022-05-24
6887,,,0,0,0,2022-05-12
6888,,,0,0,0,2022-05-18
6889,,,0,0,0,2022-05-20
6890,,,0,0,0,2022-05-01
6891,,,0,0,0,2022-05-19
6892,,,0,0,0,2022-05-27
6893,,,0,0,0,2022-05-23
6894,,,0,0,0,2022-05-10
6895,,,0,0,0,2022-05-16
6896,,,0,0,0,2022-05-01
6897,,,0,0,0,2022-05-14
6898,,,0,0,0,2022-05-28
6899,,,0,0,0,2022-05-23
6900,,,0,0,0,2022-05-23
6901,,,0,0,0,2022-05-05
6902,,,0,0,1,2022-05-05
6903,,,0,0,0,2022-05-27
6904,,,0,0,0,2022-05-21
6905,,,0,0,0,2022-05-17
6906,,,0,0,0,2022-05-22
6907,,,0,0,0,2022-05-24
6908,,,0,0,0,2022-05-04
6909,,,0,0,0,2022-05-20
6910,,,0,0,0,2022-05-07
6911,,,0,0,0,2022-05-19
6912,,,0,0,0,2022-05-08
6913,,,0,0,0,2022-05-22
6914,,,0,0,0,2022-05-12
6915,,,0,0,0,2022-05-22
6916,,,0,0,0,2022-05-08
6917,,,0,0,0,2022-05-25
6918,,,0,0,0,2022-05-10
6919,,,0,0,0,2022-05-28
6920,,,0,0,0,2022-05-19
6921,,,0,0,0,2022-05-06
6922,,,0,0,0,2022-05-05
6923,,,0,0,0,2022-05-16
6924,,,0,0,0,2022-05-22
6925,,,0,0,0,2022-05-14
6926,,,0,0,0,2022-05-15
6927,,,0,0,0,2022-05-05
6928,,,0,0,0,2022-05-28
6929,,,0,0,0,2022-05-16
6930,,,0,0,0,2022-05-24
6931,,,0,0,0,2022-05-11
6932,,,0,0,0,2022-05-10
6933,,,0,0,0,2022-05-11
6934,,,0,0,0,2022-05-31
6935,,,0,0,0,2022-05-20
6936,,,0,0,0,2022-05-19
6937,,,0,0,0,2022-05-27
6938,,,0,0,1,2022-05-01
6939,,,0,0,0,2022-05-10
6940,,,0,0,0,2022-05-20
6941,,,0,0,0,2022-05-19
6942,,,0,0,0,2022-05-11
6943,,,0,0,0,2022-05-14
6944,,,0,0,0,2022-05-21
6945,,,0,0,0,2022-05-02
6946,,,0,0,0,2022-05-08
6947,,,0,0,0,2022-05-11
6948,,,0,0,0,2022-05-30
6949,,,0,0,0,2022-05-03
6950,,,0,0,0,2022-05-27
6951,,,0,0,0,2022-05-24
6952,,,0,0,0,2022-05-12
6953,,,0,0,0,2022-05-14
6954,,,0,0,0,2022-05-30
6955,,,0,0,0,2022-05-15
6956,,,0,0,0,2022-05-17
6957,,,0,0,0,2022-05-09
6958,,,0,0,0,2022-05-15
6959,,,0,0,0,2022-05-24
6960,,,0,0,1,2022-05-26
6961,,,0,0,0,2022-05-12
6962,,,0,0,0,2022-05-21
6963,,,0,0,0,2022-05-02
6964,,,0,0,0,2022-05-29
6965,,,0,0,0,2022-05-31
6966,,,0,0,0,2022-05-30
6967,,,0,0,0,2022-05-24
6968,,,0,0,1,2022-05-01
6969,,,0,0,0,2022-05-15
6970,,,0,0,0,2022-05-31
6971,,,0,0,0,2022-05-21
6972,,,0,0,0,2022-05-22
6973,,,0,0,0,2022-05-01
6974,,,0,0,0,2022-05-07
6975,,,0,0,0,2022-05-24
6976,,,0,0,0,2022-05-23
6977,,,0,0,0,2022-05-29
6978,,,0,0,0,2022-05-25
6979,,,0,0,0,2022-05-13
6980,,,0,0,0,2022-05-07
6981,,,0,0,0,2022-05-21
6982,,,0,0,0,2022-05-18
6983,,,0,0,1,2022-05-17
6984,,,0,0,0,2022-05-21
6985,,,0,0,0,2022-05-17
6986,,,0,0,0,2022-05-18
6987,,,0,0,0,2022-05-15
6988,,,0,0,0,2022-05-26
6989,,,0,0,0,2022-05-18
6990,,,0,0,0,2022-05-18
6991,,,0,0,0,2022-05-12
6992,,,0,0,0,2022-05-30
6993,,,0,0,0,2022-05-05
6994,,,0,0,0,2022-05-27
6995,,,0,0,0,2022-05-31
6996,,,0,0,0,2022-05-26
6997,,,0,0,0,2022-05-07
6998,,,0,0,0,2022-05-04
6999,,,0,0,0,2022-05-10
7000,,,0,0,0,2022-05-28
7001,,,0,0,0,2022-05-20
7002,,,0,0,0,2022-05-06
7003,,,0,0,0,2022-05-12
7004,,,0,0,0,2022-05-20
7005,,,0,0,0,2022-05-01
7006,,,0,0,0,2022-05-04
7007,,,0,0,0,2022-05-17
7008,,,0,0,0,2022-05-12
7009,,,0,0,0,2022-05-11
7010,,,0,0,1,2022-05-25
7011,,,0,0,0,2022-05-26
7012,,,0,0,0,2022-05-21
7013,,,0,0,0,2022-05-12
7014,,,0,0,0,2022-05-09
7015,,,0,0,0,2022-05-03
7016,,,0,0,0,2022-05-11
7017,,,0,0,0,2022-05-08
7018,,,0,0,0,2022-05-18
7019,,,0,0,0,2022-05-08
7020,,,0,0,0,2022-05-17
7021,,,0,0,0,2022-05-30
7022,,,0,0,0,2022-05-20
7023,,,0,0,0,2022-05-24
7024,,,0,0,0,2022-05-26
7025,,,0,0,0,2022-05-27
7026,,,0,0,0,2022-05-25
7027,,,0,0,0,2022-05-17
7028,,,0,0,0,2022-05-12
7029,,,0,0,0,2022-05-07
7030,,,0,0,0,2022-05-25
7031,,,0,0,0,2022-05-01
7032,,,0,0,0,2022-05-10
7033,,,0,0,0,2022-05-27
7034,,,0,0,0,2022-05-23
7035,,,0,0,0,2022-05-09
7036,,,0,0,0,2022-05-17
7037,,,0,0,0,2022-05-25
7038,,,0,0,0,2022-05-31
7039,,,0,0,0,2022-05-20
7040,,,0,0,0,2022-05-19
7041,,,0,0,0,2022-05-29
7042,,,0,0,0,2022-05-17
7043,,,0,0,0,2022-05-16
7044,,,0,0,0,2022-05-18
7045,,,0,0,0,2022-05-29
7046,,,0,0,0,2022-05-27
7047,,,0,0,0,2022-05-28
7048,,,0,0,0,2022-05-20
7049,,,0,0,0,2022-05-03
7050,,,0,0,0,2022-05-19
7051,,,0,0,0,2022-05-04
7052,,,0,0,0,2022-05-20
7053,,,0,0,0,2022-05-07
7054,,,0,0,0,2022-05-03
7055,,,0,0,0,2022-05-05
7056,,,0,0,1,2022-05-20
7057,,,0,0,0,2022-05-06
7058,,,0,0,0,2022-05-21
7059,,,0,0,0,2022-05-16
7060,,,0,0,0,2022-05-17
7061,,,0,0,0,2022-05-31
7062,,,0,0,0,2022-05-03
7063,,,0,0,0,2022-05-10
7064,,,0,0,0,2022-05-16
7065,,,0,0,0,2022-05-05
7066,,,0,0,0,2022-05-14
7067,,,0,0,0,2022-05-03
7068,,,0,0,0,2022-05-29
7069,,,0,0,0,2022-05-13
7070,,,0,0,0,2022-05-01
7071,,,0,0,0,2022-05-10
7072,,,0,0,0,2022-05-15
7073,,,0,0,0,2022-05-21
7074,,,0,0,0,2022-05-06
7075,,,0,0,0,2022-05-07
7076,,,0,0,0,2022-05-09
7077,,,0,0,0,2022-05-01
7078,,,0,0,0,2022-05-05
7079,,,0,0,0,2022-05-02
7080,,,0,0,0,2022-05-18
7081,,,0,0,0,2022-05-14
7082,,,0,0,0,2022-05-04
7083,,,0,0,0,2022-05-27
7084,,,0,0,0,2022-05-15
7085,,,0,0,0,2022-05-15
7086,,,0,0,0,2022-05-01
7087,,,0,0,0,2022-05-08
7088,,,0,0,0,2022-05-26
7089,,,0,0,0,2022-05-12
7090,,,0,0,0,2022-05-13
7091,,,0,0,0,2022-05-11
7092,,,0,0,0,2022-05-25
7093,,,0,0,0,2022-05-14
7094,,,0,0,0,2022-05-20
7095,,,0,0,0,2022-05-21
7096,,,0,0,1,2022-05-31
7097,,,0,0,0,2022-05-09
7098,,,0,0,0,2022-05-22
7099,,,0,0,0,2022-05-18
7100,,,0,0,0,2022-05-21
7101,,,0,0,0,2022-05-21
7102,,,0,0,0,2022-05-17
7103,,,0,0,0,2022-05-02
7104,,,0,0,0,2022-05-27
7105,,,0,0,0,2022-05-31
7106,,,0,0,0,2022-05-26
7107,,,0,0,0,2022-05-26
7108,,,0,0,0,2022-05-17
7109,,,0,0,0,2022-05-03
7110,,,0,0,0,2022-05-04
7111,,,0,0,0,2022-05-30
7112,,,0,0,0,2022-05-01
7113,,,0,0,0,2022-05-13
7114,,,0,0,0,2022-05-03
7115,,,0,0,0,2022-05-27
7116,,,0,0,0,2022-05-13
7117,,,0,0,0,2022-05-22
7118,,,0,0,0,2022-05-09
7119,,,0,0,0,2022-05-19
7120,,,0,0,0,2022-05-15
7121,,,0,0,0,2022-05-31
7122,,,0,0,0,2022-05-27
7123,,,0,0,0,2022-05-03
7124,,,0,0,0,2022-05-17
7125,,,0,0,0,2022-05-16
7126,,,0,0,0,2022-05-07
7127,,,0,0,0,2022-05-25
7128,,,0,0,0,2022-05-01
7129,,,0,0,0,2022-05-25
7130,,,0,0,0,2022-05-21
7131,,,0,0,0,2022-05-12
7132,,,0,0,0,2022-05-20
7133,,,0,0,0,2022-05-04
7134,,,0,0,0,2022-05-17
7135,,,0,0,0,2022-05-02
7136,,,0,0,1,2022-05-31
7137,,,0,0,0,2022-05-02
7138,,,0,0,1,2022-05-14
7139,,,0,0,0,2022-05-26
7140,,,0,0,0,2022-05-26
7141,,,0,0,0,2022-05-31
7142,,,0,0,0,2022-05-23
7143,,,0,0,0,2022-05-17
7144,,,0,0,0,2022-05-29
7145,,,0,0,0,2022-05-11
7146,,,0,0,0,2022-05-19
7147,,,0,0,0,2022-05-18
7148,,,0,0,0,2022-05-24
7149,,,0,0,0,2022-05-22
7150,,,0,0,0,2022-05-18
7151,,,0,0,0,2022-05-25
7152,,,0,0,0,2022-05-14
7153,,,0,0,0,2022-05-31
7154,,,0,0,0,2022-05-20
7155,,,0,0,0,2022-05-21
7156,,,0,0,0,2022-05-08
7157,,,0,0,0,2022-05-21
7158,,,0,0,0,2022-05-14
7159,,,0,0,0,2022-05-29
7160,,,0,0,0,2022-05-02
7161,,,0,0,0,2022-05-17
7162,,,0,0,0,2022-05-22
7163,,,0,0,1,2022-05-29
7164,,,0,0,0,2022-05-29
7165,,,0,0,0,2022-05-28
7166,,,0,0,0,2022-05-17
7167,,,0,0,0,2022-05-07
7168,,,0,0,0,2022-05-06
7169,,,0,0,0,2022-05-18
7170,,,0,0,0,2022-05-30
7171,,,0,0,0,2022-05-01
7172,,,0,0,0,2022-05-28
7173,,,0,0,0,2022-05-01
7174,,,0,0,0,2022-05-29
7175,,,0,0,0,2022-05-01
7176,,,0,0,0,2022-05-16
7177,,,0,0,0,2022-05-26
7178,,,0,0,0,2022-05-15
7179,,,0,0,0,2022-05-01
7180,,,0,0,0,2022-05-02
7181,,,0,0,0,2022-05-27
7182,,,0,0,0,2022-05-02
7183,,,0,0,0,2022-05-18
7184,,,0,0,0,2022-05-29
7185,,,0,0,0,2022-05-10
7186,,,0,0,0,2022-05-12
7187,,,0,0,0,2022-05-18
7188,,,0,0,0,2022-05-13
7189,,,0,0,0,2022-05-19
7190,,,0,0,0,2022-05-26
7191,,,0,0,0,2022-05-13
7192,,,0,0,0,2022-05-20
7193,,,0,0,0,2022-05-29
7194,,,0,0,0,2022-05-01
7195,,,0,0,0,2022-05-21
7196,,,0,0,0,2022-05-22
7197,,,0,0,0,2022-05-22
7198,,,0,0,0,2022-05-22
7199,,,0,0,0,2022-05-18
7200,,,0,0,0,2022-05-19
7201,,,0,0,0,2022-05-24
7202,,,0,0,0,2022-05-13
7203,,,0,0,0,2022-05-08
7204,,,0,0,0,2022-05-28
7205,,,0,0,0,2022-05-19
7206,,,0,0,0,2022-05-23
7207,,,0,0,0,2022-05-06
7208,,,0,0,0,2022-05-23
7209,,,0,0,0,2022-05-11
7210,,,0,0,0,2022-05-18
7211,,,0,0,0,2022-05-31
7212,,,0,0,0,2022-05-25
7213,,,0,0,0,2022-05-19
7214,,,0,0,0,2022-05-05
7215,,,0,0,0,2022-05-18
7216,,,0,0,0,2022-05-18
7217,,,0,0,0,2022-05-23
7218,,,0,0,0,2022-05-30
7219,,,0,0,0,2022-05-23
7220,,,0,0,0,2022-05-31
7221,,,0,0,0,2022-05-12
7222,,,0,0,0,2022-05-06
7223,,,0,0,0,2022-05-30
7224,,,0,0,0,2022-05-01
7225,,,0,0,0,2022-05-08
7226,,,0,0,0,2022-05-05
7227,,,0,0,0,2022-05-30
7228,,,0,0,0,2022-05-11
7229,,,0,0,0,2022-05-08
7230,,,0,0,0,2022-05-18
7231,,,0,0,0,2022-05-13
7232,,,0,0,0,2022-05-27
7233,,,0,0,0,2022-05-22
7234,,,0,0,0,2022-05-03
7235,,,0,0,0,2022-05-10
7236,,,0,0,0,2022-05-03
7237,,,0,0,0,2022-05-08
7238,,,0,0,0,2022-05-28
7239,,,0,0,0,2022-05-25
7240,,,0,0,0,2022-05-28
7241,,,0,0,0,2022-05-07
7242,,,0,0,0,2022-05-18
7243,,,0,0,0,2022-05-05
7244,,,0,0,0,2022-05-27
7245,,,0,0,0,2022-05-03
7246,,,0,0,0,2022-05-10
7247,,,0,0,0,2022-05-19
7248,,,0,0,0,2022-05-29
7249,,,0,0,1,2022-05-29
7250,,,0,0,0,2022-05-05
7251,,,0,0,0,2022-05-12
7252,,,0,0,0,2022-05-23
7253,,,0,0,0,2022-05-26
7254,,,0,0,0,2022-05-18
7255,,,0,0,0,2022-05-23
7256,,,0,0,0,2022-05-15
7257,,,0,0,0,2022-05-30
7258,,,0,0,0,2022-05-05
7259,,,0,0,0,2022-05-18
7260,,,0,0,0,2022-05-28
7261,,,0,0,0,2022-05-24
7262,,,0,0,0,2022-05-10
7263,,,0,0,0,2022-05-23
7264,,,0,0,0,2022-05-23
7265,,,0,0,0,2022-05-27
7266,,,0,0,0,2022-05-17
7267,,,0,0,1,2022-05-09
7268,,,0,0,0,2022-05-02
7269,,,0,0,0,2022-05-09
7270,,,0,0,0,2022-05-31
7271,,,0,0,0,2022-05-28
7272,,,0,0,0,2022-05-30
7273,,,0,0,0,2022-05-20
7274,,,0,0,0,2022-05-20
7275,,,0,0,0,2022-05-12
7276,,,0,0,0,2022-05-09
7277,,,0,0,0,2022-05-26
7278,,,0,0,0,2022-05-21
7279,,,0,0,0,2022-05-27
7280,,,0,0,0,2022-05-27
7281,,,0,0,0,2022-05-02
7282,,,0,0,0,2022-05-01
7283,,,0,0,0,2022-05-04
7284,,,0,0,0,2022-05-15
7285,,,0,0,0,2022-05-04
7286,,,0,0,0,2022-05-11
7287,,,0,0,0,2022-05-04
7288,,,0,0,0,2022-05-14
7289,,,0,0,1,2022-05-12
7290,,,0,0,1,2022-05-05
7291,,,0,0,0,2022-05-27
7292,,,0,0,0,2022-05-30
7293,,,0,0,0,2022-05-14
7294,,,0,0,0,2022-05-18
7295,,,0,0,0,2022-05-24
7296,,,0,0,0,2022-05-03
7297,,,0,0,0,2022-05-03
7298,,,0,0,0,2022-05-07
7299,,,0,0,0,2022-05-24
7300,,,0,0,0,2022-05-26
7301,,,0,0,0,2022-05-24
7302,,,0,0,0,2022-05-31
7303,,,0,0,0,2022-05-05
7304,,,0,0,0,2022-05-08
7305,,,0,0,0,2022-05-12
7306,,,0,0,0,2022-05-30
7307,,,0,0,0,2022-05-30
7308,,,0,0,0,2022-05-28
7309,,,0,0,0,2022-05-10
7310,,,0,0,0,2022-05-11
7311,,,0,0,0,2022-05-18
7312,,,0,0,0,2022-05-28
7313,,,0,0,0,2022-05-16
7314,,,0,0,0,2022-05-21
7315,,,0,0,0,2022-05-22
7316,,,0,0,0,2022-05-22
7317,,,0,0,0,2022-05-23
7318,,,0,0,0,2022-05-13
7319,,,0,0,0,2022-05-14
7320,,,0,0,0,2022-05-14
7321,,,0,0,0,2022-05-19
7322,,,0,0,0,2022-05-09
7323,,,0,0,0,2022-05-17
7324,,,0,0,0,2022-05-17
7325,,,0,0,0,2022-05-12
7326,,,0,0,0,2022-05-14
7327,,,0,0,0,2022-05-01
7328,,,0,0,0,2022-05-13
7329,,,0,0,0,2022-05-07
7330,,,0,0,0,2022-05-17
7331,,,0,0,0,2022-05-28
7332,,,0,0,0,2022-05-21
7333,,,0,0,0,2022-05-21
7334,,,0,0,0,2022-05-01
7335,,,0,0,0,2022-05-11
7336,,,0,0,0,2022-05-15
7337,,,0,0,0,2022-05-26
7338,,,0,0,0,2022-05-25
7339,,,0,0,0,2022-05-12
7340,,,0,0,0,2022-05-20
7341,,,0,0,0,2022-05-15
7342,,,0,0,0,2022-05-15
7343,,,0,0,0,2022-05-23
7344,,,0,0,0,2022-05-11
7345,,,0,0,0,2022-05-26
7346,,,0,0,0,2022-05-26
7347,,,0,0,0,2022-05-10
7348,,,0,0,0,2022-05-16
7349,,,0,0,0,2022-05-01
7350,,,0,0,0,2022-05-08
7351,,,0,0,0,2022-05-12
7352,,,0,0,0,2022-05-08
7353,,,0,0,0,2022-05-06
7354,,,0,0,0,2022-05-25
7355,,,0,0,0,2022-05-16
7356,,,0,0,0,2022-05-28
7357,,,0,0,0,2022-05-08
7358,,,0,0,0,2022-05-15
7359,,,0,0,0,2022-05-06
7360,,,0,0,1,2022-05-26
7361,,,0,0,0,2022-05-13
7362,,,0,0,0,2022-05-16
7363,,,0,0,0,2022-05-30
7364,,,0,0,0,2022-05-30
7365,,,0,0,0,2022-05-11
7366,,,0,0,0,2022-05-01
